X_id,date,customerId,searches,X__v,isShip,gps_types,gps_coordinates,lat,lng,offset,isGPS,text
5c99f0337259f500140b858f,2019-03-26 16:26:11,5c18efa95940170013d50ca5,{},0,NA,"c(108.2126189, 16.0598755)",Point,16.0598755,108.2126189,NA,NA,NA
5c99ef0b09311e0014f15675,2019-03-26 16:21:15,5c18efa95940170013d50ca5,{},0,NA,"c(108.2126189, 16.0598755)",Point,16.0598755,108.2126189,NA,NA,NA
5c99eb8309311e0014f15662,2019-03-26 16:06:11,5c1de1f481d588001417cc47,{},0,NA,"c(108.220423, 16.075919)",Point,16.075919,108.220423,NA,NA,NA
5c99eb6709311e0014f1565f,2019-03-26 16:05:43,5c99ea8709311e0014f1563e,{},0,NA,"c(108.220423, 16.075919)",Point,16.075919,108.220423,NA,NA,NA
5c99e3e109311e0014f1561c,2019-03-26 15:33:37,5ba2768e3355b20013d188b1,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c99c7337259f500140b8437,2019-03-26 13:31:15,5bfbedb23878c600137e8394,{},0,NA,"c(108.19535, 16.01684)",Point,16.01684,108.19535,NA,NA,NA
5c99bf3609311e0014f1553f,2019-03-26 12:57:10,5c21b3f9ffab1d00141f18f0,{},0,NA,"c(108.219715, 16.081846)",Point,16.081846,108.219715,NA,NA,NA
5c99a13a7259f500140b83c7,2019-03-26 10:49:14,5c485df5f645b80014829b39,{},0,NA,"c(108.208929, 16.051079)",Point,16.051079,108.208929,NA,NA,NA
5c999ce609311e0014f154ad,2019-03-26 10:30:46,5c8232415e5a480014222c49,{},0,NA,"c(108.2172246, 16.0400987)",Point,16.0400987,108.2172246,NA,NA,NA
5c9993de7259f500140b8356,2019-03-26 09:52:14,5c8d40e1de6c34001422f8b9,{},0,NA,"c(108.2126189, 16.0598755)",Point,16.0598755,108.2126189,NA,NA,NA
5c9993c909311e0014f15487,2019-03-26 09:51:53,5c8d40e1de6c34001422f8b9,{},0,NA,"c(108.2126189, 16.0598755)",Point,16.0598755,108.2126189,NA,NA,NA
5c98eadcad90c400143970cf,2019-03-25 21:51:08,5c904fed6c5d4c00141969e5,{},0,NA,"c(108.2164067, 16.0366833)",Point,16.0366833,108.2164067,NA,NA,NA
5c98de0dfcdbbf0014a1dcd2,2019-03-25 20:56:29,5c1869c6fda9c80013fce086,{},0,NA,"c(108.223098, 16.0622344)",Point,16.0622344,108.223098,NA,NA,NA
5c98c9e7ad90c4001439706f,2019-03-25 19:30:31,5c1b064d5fa10d00133ad248,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c98c9c1fcdbbf0014a1dc8e,2019-03-25 19:29:53,5b4eac69857bfd0014ab678b,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c98c9a7ad90c4001439706b,2019-03-25 19:29:27,5b2138b424e14200149d1b08,{},0,NA,"c(108.213358, 16.0508884)",Point,16.0508884,108.213358,NA,NA,NA
5c98aee0ad90c40014396ff6,2019-03-25 17:35:12,5c98a3e9fcdbbf0014a1dba1,{},0,NA,"c(108.2164067, 16.0366833)",Point,16.0366833,108.2164067,NA,NA,NA
